,title,total_rater,average_rating,GMM_labels,HIE_labels,KMeans_labels
1861,1930,5,3.0,7.0,15.0,65.0
1862,1931,225,4.03,12.0,52.0,8.0
1863,1932,36,3.28,13.0,12.0,44.0
1864,1933,21,3.38,13.0,16.0,44.0
1865,1934,77,4.01,13.0,12.0,63.0
1866,1935,107,4.03,12.0,12.0,63.0
1867,1936,82,3.88,13.0,12.0,63.0
1868,1937,63,3.73,13.0,12.0,63.0
1869,1938,122,3.91,12.0,10.0,63.0
1870,1939,236,4.12,12.0,52.0,56.0
1871,1940,91,3.89,13.0,12.0,63.0
1872,1941,113,3.81,13.0,12.0,63.0
1873,1942,119,4.03,13.0,12.0,63.0
1874,1943,61,3.28,13.0,12.0,63.0
1875,1944,364,4.1,12.0,52.0,56.0
1876,1945,518,4.27,10.0,51.0,36.0
1877,1946,205,3.98,12.0,10.0,56.0
1878,1947,760,4.06,10.0,53.0,69.0
1879,1948,198,3.86,12.0,10.0,56.0
1880,1949,219,4.23,12.0,10.0,31.0
1881,1950,348,4.13,12.0,52.0,56.0
1882,1951,213,3.69,12.0,53.0,11.0
1883,1952,662,4.11,10.0,51.0,14.0
1884,1953,861,4.1,10.0,51.0,14.0
1885,1954,1128,3.94,18.0,67.0,16.0
1886,1955,452,3.8,10.0,51.0,69.0
1887,1956,507,3.99,10.0,51.0,69.0
1888,1957,634,3.8,10.0,51.0,69.0
1889,1958,530,3.61,10.0,65.0,69.0
1890,1959,626,3.65,10.0,55.0,69.0
1891,1960,635,3.98,10.0,51.0,69.0
1892,1961,1329,4.05,18.0,65.0,4.0
1893,1962,651,3.88,10.0,65.0,69.0
1894,1963,251,4.05,12.0,52.0,31.0
1895,1964,302,3.81,12.0,52.0,56.0
1896,1965,750,3.68,10.0,59.0,25.0
1897,1966,197,3.65,0.0,50.0,22.0
1898,1967,554,3.64,9.0,71.0,59.0
1899,1968,1539,3.88,18.0,67.0,4.0
1900,1969,274,2.32,15.0,38.0,15.0
1901,1970,268,2.64,15.0,38.0,15.0
1902,1971,242,2.24,15.0,38.0,15.0
1903,1972,200,2.0,15.0,38.0,45.0
1904,1973,215,2.18,15.0,37.0,45.0
1905,1974,316,3.04,2.0,38.0,15.0
1906,1975,170,2.43,15.0,38.0,45.0
1907,1976,199,1.98,15.0,38.0,45.0
1908,1977,169,2.18,15.0,37.0,45.0
1909,1978,114,2.08,15.0,37.0,45.0
1910,1979,112,2.18,15.0,37.0,45.0
1911,1980,91,2.15,15.0,37.0,45.0
1912,1981,99,1.84,15.0,37.0,45.0
1913,1982,506,3.71,2.0,59.0,15.0
1914,1983,195,2.75,15.0,38.0,15.0
1915,1984,105,2.1,15.0,37.0,45.0
1916,1985,129,2.41,15.0,37.0,45.0
1917,1986,127,2.13,15.0,37.0,45.0
1918,1987,91,2.33,15.0,37.0,45.0
1919,1988,51,2.1,15.0,37.0,45.0
1920,1989,15,1.47,3.0,17.0,29.0
1921,1990,16,1.69,3.0,17.0,29.0
1922,1991,238,2.7,15.0,38.0,15.0
1923,1992,133,2.11,15.0,37.0,45.0
1924,1993,97,1.9,15.0,37.0,45.0
1925,1994,795,3.68,18.0,59.0,4.0
1926,1995,182,2.42,15.0,38.0,15.0
1927,1996,112,1.83,15.0,37.0,45.0
1928,1997,885,3.96,18.0,59.0,37.0
1929,1998,113,1.77,15.0,37.0,45.0
1930,1999,127,2.75,15.0,37.0,45.0
1931,2000,1627,3.89,8.0,68.0,16.0
1932,2001,1011,3.55,8.0,69.0,19.0
1933,2002,802,3.25,8.0,70.0,19.0
1934,2003,775,3.27,8.0,62.0,49.0
1935,2004,372,2.51,2.0,38.0,13.0
1936,2005,716,3.5,9.0,71.0,49.0
1937,2006,983,3.56,8.0,70.0,19.0
1938,2007,65,2.68,11.0,22.0,64.0
1939,2008,15,2.53,7.0,15.0,42.0
1940,2009,422,3.52,19.0,60.0,25.0
1941,2010,387,4.08,12.0,10.0,56.0
1942,2011,1157,3.34,8.0,69.0,49.0
1943,2012,1148,3.24,8.0,69.0,49.0
1944,2013,622,3.45,19.0,60.0,3.0
1945,2014,180,3.18,16.0,26.0,27.0
1946,2015,380,3.45,16.0,64.0,59.0
1947,2016,109,2.66,16.0,27.0,27.0
1948,2017,162,2.99,16.0,26.0,27.0
1949,2018,589,3.74,9.0,63.0,59.0
1950,2019,627,4.56,10.0,51.0,36.0
1951,2020,772,3.97,10.0,51.0,69.0
1952,2021,788,3.36,2.0,60.0,55.0
1953,2022,253,3.53,10.0,49.0,41.0
1954,2023,774,3.34,5.0,58.0,58.0
1955,2024,148,3.32,0.0,50.0,61.0
1956,2025,221,3.34,0.0,43.0,61.0
1957,2026,161,2.69,15.0,38.0,10.0
1958,2027,129,2.45,17.0,25.0,6.0
1959,2028,2652,4.34,18.0,66.0,16.0
1960,2029,76,3.67,11.0,20.0,64.0
1961,2030,0,0.0,,,
1962,2031,37,3.03,3.0,34.0,32.0
1963,2032,40,2.92,3.0,34.0,32.0
1964,2033,200,3.17,16.0,27.0,27.0
1965,2034,295,2.77,2.0,60.0,25.0
1966,2035,57,3.11,17.0,34.0,40.0
1967,2036,96,2.22,17.0,27.0,6.0
1968,2037,54,3.54,3.0,34.0,64.0
1969,2038,198,2.9,16.0,27.0,27.0
1970,2039,1,1.0,1.0,4.0,9.0
1971,2040,128,2.95,16.0,27.0,27.0
1972,2041,145,2.67,17.0,29.0,40.0
1973,2042,193,2.63,16.0,25.0,1.0
1974,2043,158,3.27,16.0,26.0,27.0
1975,2044,52,2.54,17.0,29.0,40.0
1976,2045,55,3.45,3.0,34.0,32.0
1977,2046,536,3.47,2.0,48.0,13.0
1978,2047,22,3.18,3.0,34.0,32.0
1979,2048,131,3.5,16.0,27.0,27.0
1980,2049,37,3.32,13.0,34.0,44.0
1981,2050,104,2.54,17.0,27.0,27.0
1982,2051,101,2.55,17.0,27.0,27.0
1983,2052,183,2.87,16.0,27.0,27.0
1984,2053,381,2.26,16.0,48.0,1.0
1985,2054,1045,2.93,8.0,69.0,49.0
1986,2055,42,2.83,17.0,29.0,32.0
1987,2056,18,3.5,3.0,4.0,2.0
1988,2057,91,3.34,17.0,34.0,32.0
1989,2058,799,3.61,8.0,70.0,19.0
1990,2059,268,3.28,16.0,27.0,27.0
1991,2060,183,2.99,14.0,45.0,1.0
1992,2061,7,3.57,1.0,4.0,9.0
1993,2062,70,3.2,11.0,22.0,68.0
1994,2063,8,2.5,1.0,7.0,43.0
1995,2064,798,4.07,10.0,51.0,14.0
1996,2065,479,3.6,10.0,51.0,69.0
1997,2066,106,4.15,13.0,11.0,63.0
1998,2067,564,4.07,10.0,52.0,36.0
1999,2068,127,3.88,12.0,10.0,31.0
2000,2069,140,3.79,12.0,10.0,21.0
2001,2070,263,3.91,12.0,10.0,31.0
2002,2071,171,3.93,0.0,43.0,35.0
2003,2072,303,2.91,14.0,45.0,1.0
2004,2073,66,3.67,11.0,29.0,68.0
2005,2074,21,3.52,11.0,11.0,18.0
2006,2075,81,3.74,13.0,11.0,63.0
2007,2076,653,3.76,10.0,51.0,14.0
2008,2077,154,3.49,16.0,26.0,27.0
2009,2078,664,3.82,9.0,63.0,59.0
2010,2079,14,3.57,13.0,16.0,44.0
2011,2080,864,3.8,9.0,63.0,4.0
2012,2081,1035,3.76,9.0,63.0,4.0
2013,2082,361,2.89,16.0,48.0,1.0
2014,2083,262,3.61,16.0,27.0,27.0
2015,2084,93,3.13,17.0,26.0,32.0
2016,2085,565,3.6,9.0,63.0,59.0
2017,2086,29,3.55,3.0,6.0,2.0
2018,2087,594,3.66,9.0,63.0,59.0
2019,2088,471,2.59,9.0,62.0,34.0
2020,2089,239,3.2,16.0,64.0,27.0
2021,2090,249,3.47,16.0,64.0,59.0
2022,2091,186,2.85,16.0,27.0,27.0
2023,2092,163,2.44,16.0,27.0,27.0
2024,2093,276,2.85,16.0,27.0,27.0
2025,2094,736,3.11,8.0,69.0,55.0
2026,2095,113,2.97,16.0,27.0,27.0
2027,2096,511,3.71,9.0,63.0,59.0
2028,2097,213,3.49,19.0,36.0,15.0
2029,2098,76,3.14,13.0,34.0,40.0
2030,2099,221,3.6,19.0,26.0,11.0
2031,2100,1162,3.43,18.0,67.0,4.0
2032,2101,15,3.53,3.0,8.0,20.0
2033,2102,197,3.39,19.0,26.0,11.0
2034,2103,37,3.08,3.0,6.0,32.0
2035,2104,53,3.34,0.0,29.0,21.0
2036,2105,970,3.36,8.0,69.0,55.0
2037,2106,185,3.3,14.0,42.0,52.0
2038,2107,199,2.69,15.0,38.0,10.0
2039,2108,825,3.71,18.0,65.0,17.0
2040,2109,573,3.74,9.0,65.0,4.0
2041,2110,367,3.26,10.0,62.0,69.0
2042,2111,311,3.23,9.0,62.0,34.0
2043,2112,346,3.49,5.0,56.0,26.0
2044,2113,79,2.15,15.0,17.0,45.0
2045,2114,256,3.69,5.0,54.0,58.0
2046,2115,1127,3.68,8.0,69.0,16.0
2047,2116,438,3.33,2.0,60.0,25.0
2048,2117,278,3.72,19.0,36.0,66.0
2049,2118,363,3.7,2.0,59.0,15.0
2050,2119,147,2.27,15.0,37.0,45.0
2051,2120,242,2.94,15.0,38.0,15.0
2052,2121,245,2.73,2.0,38.0,15.0
2053,2122,233,2.45,15.0,38.0,15.0
2054,2123,215,2.87,16.0,27.0,27.0
2055,2124,714,3.17,9.0,61.0,62.0
2056,2125,416,3.71,14.0,44.0,52.0
2057,2126,495,2.75,2.0,47.0,30.0
2058,2127,4,3.5,1.0,4.0,9.0
2059,2128,25,3.32,3.0,9.0,47.0
2060,2129,8,3.75,1.0,3.0,9.0
2061,2130,304,3.83,12.0,52.0,56.0
2062,2131,30,3.73,13.0,11.0,18.0
2063,2132,297,4.07,12.0,52.0,56.0
2064,2133,541,3.28,9.0,62.0,34.0
2065,2134,509,3.42,9.0,62.0,34.0
2066,2135,238,3.2,19.0,64.0,11.0
2067,2136,222,3.15,19.0,64.0,3.0
2068,2137,497,3.82,9.0,63.0,59.0
2069,2138,305,3.84,19.0,36.0,67.0
2070,2139,369,3.85,16.0,64.0,59.0
2071,2140,710,3.65,2.0,71.0,55.0
2072,2141,404,3.43,9.0,64.0,59.0
2073,2142,201,2.83,16.0,27.0,27.0
2074,2143,355,3.27,2.0,71.0,13.0
2075,2144,719,3.71,18.0,65.0,4.0
2076,2145,693,3.37,9.0,65.0,4.0
2077,2146,351,3.11,9.0,54.0,58.0
2078,2147,230,2.55,17.0,29.0,40.0
2079,2148,166,2.89,15.0,38.0,15.0
2080,2149,103,2.25,15.0,37.0,45.0
2081,2150,694,3.73,18.0,65.0,4.0
2082,2151,128,3.17,17.0,29.0,40.0
2083,2152,69,2.12,3.0,34.0,32.0
2084,2153,288,2.0,14.0,46.0,53.0
2085,2154,140,2.79,17.0,42.0,52.0
2086,2155,267,3.31,0.0,50.0,61.0
2087,2156,9,3.78,3.0,5.0,39.0
2088,2157,20,3.25,1.0,9.0,2.0
2089,2158,20,2.6,1.0,4.0,9.0
2090,2159,219,3.48,0.0,36.0,61.0
2091,2160,712,3.82,10.0,59.0,36.0
2092,2161,699,3.61,9.0,71.0,49.0
2093,2162,177,2.41,16.0,27.0,27.0
2094,2163,206,2.61,19.0,36.0,66.0
2095,2164,20,2.05,3.0,6.0,2.0
2096,2165,109,3.38,0.0,50.0,54.0
2097,2166,144,3.52,0.0,28.0,33.0
2098,2167,809,3.48,2.0,70.0,13.0
2099,2168,79,3.08,11.0,22.0,64.0
2100,2169,130,2.68,17.0,25.0,6.0
2101,2170,123,2.55,17.0,32.0,6.0
2102,2171,196,3.69,0.0,20.0,22.0
2103,2172,4,3.25,1.0,4.0,9.0
2104,2173,110,3.56,13.0,11.0,68.0
2105,2174,1495,3.57,18.0,67.0,16.0
2106,2175,18,3.83,7.0,16.0,60.0
2107,2176,191,3.9,12.0,52.0,56.0
2108,2177,83,3.22,19.0,55.0,11.0
2109,2178,95,3.66,19.0,55.0,8.0
2110,2179,39,3.15,13.0,12.0,8.0
2111,2180,58,3.33,12.0,12.0,8.0
2112,2181,118,3.57,12.0,12.0,8.0
2113,2182,98,3.58,13.0,11.0,63.0
2114,2183,179,3.93,12.0,52.0,11.0
2115,2184,147,3.6,12.0,52.0,56.0
2116,2185,17,3.59,13.0,16.0,44.0
2117,2186,482,4.3,12.0,52.0,56.0
2118,2187,26,3.58,13.0,16.0,44.0
2119,2188,259,2.76,17.0,31.0,38.0
2120,2189,21,3.71,3.0,6.0,2.0
2121,2190,52,2.85,17.0,28.0,64.0
2122,2191,10,2.8,7.0,15.0,65.0
2123,2192,7,3.29,1.0,4.0,43.0
2124,2193,802,3.5,8.0,71.0,55.0
2125,2194,1127,4.01,18.0,67.0,16.0
2126,2195,135,3.01,17.0,25.0,6.0
2127,2196,27,2.44,3.0,33.0,39.0
2128,2197,11,4.18,1.0,4.0,2.0
2129,2198,2,4.0,1.0,3.0,9.0
2130,2199,0,0.0,,,
2131,2200,8,2.5,7.0,16.0,44.0
2132,2201,20,3.4,13.0,16.0,44.0
2133,2202,213,3.94,12.0,52.0,56.0
2134,2203,233,4.27,12.0,52.0,56.0
2135,2204,89,3.82,12.0,12.0,8.0
2136,2205,33,3.52,13.0,16.0,44.0
2137,2206,167,4.01,12.0,52.0,8.0
2138,2207,8,2.88,7.0,16.0,44.0
2139,2208,199,4.19,12.0,52.0,63.0
2140,2209,10,3.3,7.0,16.0,44.0
2141,2210,54,3.7,13.0,12.0,63.0
2142,2211,19,3.53,13.0,16.0,44.0
2143,2212,128,3.84,12.0,12.0,8.0
2144,2213,1,1.0,1.0,3.0,9.0
2145,2214,1,3.0,7.0,13.0,23.0
2146,2215,12,3.5,13.0,16.0,44.0
2147,2216,0,0.0,,,
2148,2217,1,1.0,1.0,3.0,9.0
2149,2218,1,2.0,1.0,4.0,9.0
2150,2219,10,3.4,7.0,16.0,65.0
2151,2220,0,0.0,,,
2152,2221,11,3.09,7.0,16.0,65.0
2153,2222,0,0.0,,,
2154,2223,3,3.33,7.0,15.0,65.0
2155,2224,0,0.0,,,
2156,2225,0,0.0,,,
2157,2226,1,3.0,1.0,4.0,9.0
2158,2227,21,3.52,13.0,16.0,44.0
2159,2228,0,0.0,,,
2160,2229,0,0.0,,,
2161,2230,0,0.0,,,
2162,2231,345,3.61,5.0,58.0,58.0
2163,2232,233,3.47,4.0,46.0,67.0
2164,2233,5,1.6,6.0,2.0,28.0
2165,2234,8,1.88,1.0,4.0,2.0
2166,2235,1,2.0,6.0,1.0,7.0
2167,2236,202,3.61,14.0,43.0,52.0
2168,2237,44,3.59,11.0,23.0,60.0
2169,2238,77,3.83,13.0,11.0,18.0
2170,2239,97,3.74,13.0,11.0,63.0
2171,2240,238,3.51,10.0,55.0,69.0
2172,2241,128,2.78,19.0,29.0,35.0
2173,2242,6,2.5,7.0,15.0,65.0
2174,2243,789,3.75,10.0,65.0,69.0
2175,2244,7,1.86,1.0,3.0,9.0
2176,2245,514,3.41,18.0,65.0,4.0
2177,2246,14,2.71,13.0,16.0,44.0
2178,2247,365,3.09,10.0,54.0,69.0
2179,2248,913,4.02,18.0,65.0,17.0
2180,2249,239,3.19,14.0,45.0,1.0
2181,2250,62,3.15,11.0,28.0,64.0
2182,2251,2,3.5,1.0,3.0,9.0
2183,2252,186,3.02,14.0,45.0,35.0
2184,2253,440,2.56,2.0,48.0,13.0
2185,2254,1,2.0,1.0,4.0,9.0
2186,2255,79,2.61,19.0,29.0,40.0
2187,2256,24,2.38,3.0,17.0,29.0
2188,2257,17,2.94,3.0,29.0,64.0
2189,2258,2,3.0,1.0,3.0,9.0
2190,2259,201,2.72,19.0,54.0,3.0
2191,2260,49,2.8,3.0,33.0,47.0
2192,2261,161,3.33,14.0,45.0,1.0
2193,2262,326,3.16,14.0,54.0,35.0
2194,2263,175,3.1,14.0,41.0,58.0
2195,2264,83,2.59,17.0,29.0,33.0
2196,2265,83,2.0,17.0,32.0,6.0
2197,2266,195,2.87,14.0,45.0,52.0
2198,2267,74,2.95,0.0,29.0,21.0
2199,2268,1061,3.93,18.0,66.0,17.0
2200,2269,217,2.74,14.0,44.0,52.0
2201,2270,0,0.0,,,
2202,2271,76,3.29,0.0,50.0,54.0
2203,2272,112,3.46,0.0,28.0,22.0
2204,2273,627,3.57,2.0,70.0,19.0
2205,2274,0,0.0,,,
2206,2275,71,3.37,3.0,6.0,47.0
2207,2276,70,3.71,11.0,23.0,60.0
2208,2277,1,2.0,6.0,1.0,7.0
2209,2278,806,3.53,8.0,70.0,19.0
2210,2279,226,2.72,15.0,38.0,10.0
2211,2280,125,3.43,0.0,28.0,54.0
2212,2281,11,3.45,1.0,4.0,2.0
2213,2282,316,3.52,0.0,50.0,61.0
2214,2283,61,2.92,11.0,20.0,0.0
2215,2284,43,3.79,11.0,9.0,20.0
2216,2285,54,3.89,13.0,11.0,63.0
2217,2286,42,2.51,3.0,29.0,40.0
2218,2287,280,3.44,19.0,36.0,66.0
2219,2288,741,3.79,2.0,36.0,25.0
2220,2289,977,3.96,5.0,51.0,14.0
2221,2290,121,3.28,12.0,10.0,31.0
2222,2291,1473,3.59,18.0,66.0,17.0
2223,2292,20,2.5,3.0,4.0,2.0
2224,2293,25,3.24,11.0,16.0,42.0
2225,2294,645,3.48,9.0,71.0,49.0
2226,2295,74,3.81,0.0,28.0,54.0
2227,2296,144,2.38,17.0,25.0,6.0
2228,2297,355,3.11,14.0,44.0,58.0
2229,2298,15,1.87,3.0,6.0,47.0
2230,2299,4,3.75,7.0,15.0,65.0
2231,2300,657,4.14,10.0,51.0,36.0
2232,2301,370,3.59,9.0,62.0,34.0
2233,2302,1086,3.78,18.0,66.0,17.0
2234,2303,324,3.92,12.0,10.0,31.0
2235,2304,7,3.57,1.0,6.0,2.0
2236,2305,25,3.48,1.0,6.0,2.0
2237,2306,90,2.49,17.0,25.0,6.0
2238,2307,38,2.63,3.0,30.0,12.0
2239,2308,1,2.0,1.0,3.0,9.0
2240,2309,2,4.5,1.0,4.0,9.0
2241,2310,134,3.8,11.0,28.0,64.0
2242,2311,470,3.42,19.0,60.0,25.0
2243,2312,330,3.83,10.0,54.0,69.0
2244,2313,457,4.01,10.0,51.0,69.0
2245,2314,104,3.13,11.0,22.0,64.0
2246,2315,147,2.37,15.0,37.0,10.0
2247,2316,236,2.98,14.0,44.0,52.0
2248,2317,8,2.62,7.0,15.0,65.0
2249,2318,320,3.9,0.0,50.0,61.0
2250,2319,0,0.0,,,
2251,2320,187,3.11,14.0,41.0,33.0
2252,2321,1158,3.7,18.0,66.0,17.0
2253,2322,290,2.93,2.0,46.0,53.0
2254,2323,35,3.94,11.0,24.0,68.0
2255,2324,1151,4.33,5.0,56.0,26.0
2256,2325,119,3.13,17.0,25.0,6.0
2257,2326,12,3.0,3.0,8.0,20.0
2258,2327,100,2.85,15.0,37.0,45.0
2259,2328,173,2.85,15.0,38.0,10.0
2260,2329,640,4.23,5.0,57.0,46.0
2261,2330,92,4.16,11.0,24.0,68.0
2262,2331,179,3.22,0.0,50.0,22.0
2263,2332,8,3.25,1.0,3.0,28.0
2264,2333,578,3.81,5.0,49.0,41.0
2265,2334,386,3.12,2.0,47.0,30.0
2266,2335,420,2.93,9.0,45.0,1.0
2267,2336,938,4.03,5.0,56.0,26.0
2268,2337,126,3.21,11.0,20.0,0.0
2269,2338,295,2.2,15.0,38.0,10.0
2270,2339,27,2.93,3.0,6.0,32.0
2271,2340,344,3.25,14.0,44.0,52.0
2272,2341,44,3.27,11.0,23.0,60.0
2273,2342,11,3.73,1.0,4.0,9.0
2274,2343,2,2.0,1.0,4.0,9.0
2275,2344,201,3.42,19.0,55.0,3.0
2276,2345,43,3.37,13.0,11.0,21.0
2277,2346,300,3.31,19.0,60.0,3.0
2278,2347,95,3.74,19.0,55.0,21.0
2279,2348,303,3.55,10.0,49.0,41.0
2280,2349,166,3.61,12.0,10.0,31.0
2281,2350,19,2.79,17.0,29.0,64.0
2282,2351,111,4.21,13.0,11.0,63.0
2283,2352,838,3.87,10.0,65.0,69.0
2284,2353,988,3.69,8.0,70.0,19.0
2285,2354,141,2.78,17.0,27.0,27.0
2286,2355,1703,3.85,9.0,69.0,49.0
2287,2356,96,2.9,0.0,28.0,54.0
2288,2357,214,4.28,0.0,20.0,22.0
2289,2358,4,4.0,1.0,4.0,9.0
2290,2359,703,3.88,5.0,49.0,26.0
2291,2360,117,4.31,11.0,20.0,0.0
2292,2361,158,3.24,0.0,10.0,31.0
2293,2362,53,2.85,13.0,11.0,18.0
2294,2363,301,3.32,19.0,36.0,66.0
2295,2364,121,2.78,15.0,35.0,66.0
2296,2365,136,2.77,4.0,35.0,40.0
2297,2366,755,3.66,10.0,59.0,25.0
2298,2367,309,2.76,2.0,38.0,25.0
2299,2368,58,1.69,15.0,37.0,45.0
2300,2369,839,2.95,5.0,54.0,69.0
2301,2370,142,3.51,19.0,55.0,3.0
2302,2371,599,3.59,9.0,62.0,4.0
2303,2372,238,2.97,14.0,45.0,1.0
2304,2373,189,2.48,4.0,46.0,53.0
2305,2374,244,2.93,9.0,62.0,34.0
2306,2375,418,2.89,9.0,62.0,34.0
2307,2376,324,3.27,2.0,71.0,30.0
2308,2377,183,2.95,15.0,36.0,66.0
2309,2378,412,3.0,9.0,62.0,34.0
2310,2379,225,2.39,14.0,45.0,1.0
2311,2380,196,2.03,14.0,45.0,1.0
2312,2381,174,1.91,14.0,45.0,1.0
2313,2382,150,1.77,14.0,45.0,1.0
2314,2383,149,1.66,14.0,45.0,1.0
2315,2384,522,3.29,5.0,49.0,35.0
2316,2385,146,2.58,14.0,42.0,52.0
2317,2386,59,1.97,17.0,33.0,6.0
2318,2387,217,2.77,14.0,45.0,1.0
2319,2388,15,3.47,1.0,4.0,2.0
2320,2389,264,2.65,15.0,38.0,10.0
2321,2390,330,3.69,0.0,50.0,22.0
2322,2391,744,3.75,5.0,56.0,50.0
2323,2392,205,2.23,17.0,34.0,32.0
2324,2393,807,3.35,2.0,69.0,55.0
2325,2394,579,3.57,16.0,64.0,24.0
2326,2395,1219,3.84,5.0,56.0,50.0
2327,2396,2368,4.13,18.0,65.0,17.0
2328,2397,23,3.3,13.0,22.0,64.0
2329,2398,380,3.96,10.0,53.0,69.0
2330,2399,223,2.67,16.0,27.0,27.0
2331,2400,43,2.86,17.0,34.0,32.0
2332,2401,312,3.77,19.0,55.0,3.0
2333,2402,400,2.83,2.0,71.0,30.0
2334,2403,397,3.57,2.0,71.0,30.0
2335,2404,301,2.34,2.0,47.0,30.0
2336,2405,673,3.16,8.0,69.0,4.0
2337,2406,1345,3.69,18.0,67.0,16.0
2338,2407,1005,3.54,18.0,67.0,4.0
2339,2408,258,2.53,2.0,48.0,34.0
2340,2409,445,3.18,2.0,71.0,30.0
2341,2410,400,2.88,2.0,71.0,30.0
2342,2411,374,2.65,2.0,71.0,30.0
2343,2412,274,2.1,2.0,47.0,53.0
2344,2413,443,3.25,9.0,61.0,34.0
2345,2414,379,3.39,2.0,60.0,25.0
2346,2415,15,2.8,11.0,22.0,64.0
2347,2416,354,3.15,9.0,62.0,34.0
2348,2417,74,2.95,0.0,10.0,21.0
2349,2418,110,3.07,0.0,29.0,35.0
2350,2419,69,3.2,0.0,29.0,21.0
2351,2420,493,3.42,9.0,65.0,4.0
2352,2421,476,2.68,9.0,62.0,34.0
2353,2422,286,2.12,2.0,47.0,30.0
2354,2423,515,3.59,9.0,62.0,34.0
2355,2424,838,3.38,9.0,61.0,62.0
2356,2425,58,3.62,11.0,20.0,0.0
2357,2426,27,2.96,11.0,16.0,42.0
2358,2427,803,3.4,5.0,58.0,26.0
2359,2428,513,2.78,2.0,38.0,10.0
2360,2429,180,2.83,16.0,27.0,27.0
2361,2430,144,3.11,19.0,26.0,8.0
2362,2431,474,3.14,14.0,44.0,1.0
2363,2432,146,3.14,17.0,42.0,52.0
2364,2433,612,3.36,14.0,40.0,24.0
2365,2434,60,3.63,11.0,23.0,60.0
2366,2435,99,3.08,0.0,50.0,54.0
2367,2436,122,3.59,0.0,20.0,64.0
2368,2437,85,3.65,11.0,20.0,0.0
2369,2438,1,4.0,1.0,3.0,9.0
2370,2439,197,3.61,0.0,49.0,61.0
2371,2440,47,3.36,11.0,21.0,12.0
2372,2441,26,3.04,11.0,21.0,60.0
2373,2442,160,3.83,0.0,20.0,22.0
2374,2443,126,3.6,11.0,31.0,64.0
2375,2444,5,4.0,7.0,16.0,42.0
2376,2445,74,2.8,17.0,42.0,38.0
2377,2446,63,2.54,17.0,21.0,33.0
2378,2447,266,3.06,14.0,45.0,1.0
2379,2448,189,2.35,4.0,46.0,10.0
2380,2449,32,1.53,3.0,34.0,32.0
2381,2450,434,2.1,2.0,71.0,13.0
2382,2451,113,2.65,15.0,37.0,45.0
2383,2452,19,1.68,3.0,4.0,5.0
2384,2453,176,3.25,16.0,27.0,27.0
2385,2454,480,3.36,19.0,36.0,66.0
2386,2455,1070,3.44,8.0,59.0,55.0
2387,2456,283,2.31,15.0,36.0,15.0
2388,2457,259,3.38,2.0,60.0,30.0
2389,2458,130,2.48,4.0,45.0,1.0
2390,2459,247,3.22,15.0,37.0,15.0
2391,2460,116,2.35,15.0,37.0,45.0
2392,2461,62,2.1,3.0,17.0,29.0
2393,2462,54,1.83,3.0,17.0,29.0
2394,2463,474,3.46,9.0,65.0,4.0
2395,2464,8,2.62,1.0,17.0,5.0
2396,2465,42,2.02,15.0,37.0,45.0
2397,2466,13,3.46,1.0,4.0,2.0
2398,2467,324,3.9,10.0,55.0,36.0
2399,2468,374,2.77,9.0,48.0,34.0
2400,2469,506,3.28,9.0,65.0,4.0
2401,2470,912,3.43,18.0,67.0,4.0
2402,2471,413,2.63,9.0,62.0,34.0
2403,2472,93,2.98,14.0,45.0,33.0
2404,2473,193,2.41,14.0,45.0,34.0
2405,2474,343,3.46,5.0,54.0,69.0
2406,2475,140,3.3,19.0,55.0,3.0
2407,2476,300,3.35,2.0,60.0,30.0
2408,2477,42,2.29,17.0,30.0,39.0
2409,2478,569,3.12,9.0,62.0,34.0
2410,2479,44,2.27,11.0,22.0,64.0
2411,2480,2,4.5,1.0,3.0,9.0
2412,2481,35,3.6,11.0,24.0,20.0
2413,2482,30,3.33,11.0,6.0,42.0
2414,2483,25,2.92,3.0,17.0,29.0
2415,2484,1,2.0,6.0,1.0,7.0
2416,2485,410,3.05,14.0,40.0,52.0
2417,2486,9,1.78,7.0,23.0,42.0
2418,2487,7,2.43,1.0,4.0,9.0
2419,2488,85,3.86,13.0,11.0,18.0
2420,2489,0,0.0,,,
2421,2490,773,3.51,2.0,40.0,30.0
2422,2491,115,2.74,17.0,31.0,47.0
2423,2492,139,2.86,3.0,24.0,47.0
2424,2493,28,4.14,11.0,9.0,20.0
2425,2494,27,4.0,3.0,4.0,2.0
2426,2495,98,3.6,13.0,11.0,40.0
2427,2496,360,3.36,14.0,44.0,1.0
2428,2497,170,2.84,17.0,31.0,38.0
2429,2498,123,2.33,17.0,27.0,32.0
2430,2499,52,3.54,11.0,24.0,68.0
2431,2500,119,2.6,17.0,25.0,6.0
2432,2501,588,4.14,5.0,43.0,35.0
2433,2502,872,3.82,9.0,57.0,46.0
2434,2503,8,4.67,1.0,7.0,43.0
2435,2504,181,2.88,14.0,42.0,52.0
2436,2505,272,2.86,14.0,41.0,33.0
2437,2506,163,3.34,17.0,31.0,38.0
2438,2507,54,2.98,3.0,24.0,47.0
2439,2508,0,0.0,,,
2440,2509,18,2.78,3.0,6.0,47.0
2441,2510,3,3.67,1.0,4.0,9.0
2442,2511,82,3.87,12.0,11.0,31.0
2443,2512,18,3.95,1.0,8.0,20.0
2444,2513,304,2.96,15.0,38.0,15.0
2445,2514,116,2.06,15.0,37.0,45.0
2446,2515,52,1.79,3.0,17.0,29.0
